file,path,year,page,theme,term,quote
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,206,climate,\bscope\s*2\b,"tric tons): 52,312, 46,462, and 50,868FY20-22 Retail scope 1 emissions (metric tons): 18,210, 17,761, and 18,611FY20-22 DC scope 1 emissions (metric tons): 9,676, 11,224, and 12,149FY22 Inc. scope 2 market-based emissions (metric tons): 24,900FY22 Retail scope 2 market-based emissions (metric ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,206,climate,\bscope\s*2\b,"1 emissions (metric tons): 18,210, 17,761, and 18,611FY20-22 DC scope 1 emissions (metric tons): 9,676, 11,224, and 12,149FY22 Inc. scope 2 market-based emissions (metric tons): 24,900FY22 Retail scope 2 market-based emissions (metric tons): 10,178FY22 Offices scope 2 market-based emissions (metric ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,206,product,\bLCA\b,"nd 3) is incremental volume when compared to FY20 volume of the specific preferred leather, when 4) the ratio of preferred leather to conventional leather has increased vs. FY20. Preferred leather currently includes synthetic leather, Flyleather, and Lower Carbon Impact ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,207,water,\bwastewater\b,"sess and manage risks and/or hazards associated with chemicals in productsDiscussion and Analysisn/a CG-AA-250a.2 Chemistry, pages 110 –113 Approach to Chemistry Playbook Environmental Impacts in the Supply Chain Percentage of (1) Tier 1 supplier facilities and (2) supplier facilities beyond ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,207,water,\bwastewater\b,"entage of (1) Tier 1 supplier facilities and (2) supplier facilities beyond Tier 1 in compliance with wastewater discharge permits and/or contractual agreementQuantitative Percentage (%)CG-AA-430a.1In FY23, 100% of facilities met legal compliance as assessed through FEM and 97 % of ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,207,water,\bwastewater\b,"ier facilities beyond Tier 1 in compliance with wastewater discharge permits and/or contractual agreementQuantitative Percentage (%)CG-AA-430a.1In FY23, 100% of facilities met legal compliance as assessed through FEM and 97 % of facilities assessed through ZDHC wastewater testing reported compliance to ..."
nike2023.pdf,2023/nike2023.pdf,2023,15,waste,\brecyclab\w*\b,". For example, there has been increased focus by governmental and non-governmental organizations, consumers, customers, employees and other stakeholders on products that are sustainably made and other sustainability matters, including responsible sourcing and deforestation, the use of plastic, energy and ..."
427857-1-_7_Nike-2024-Combo_Form-10-K_WR.pdf,2024/427857-1-_7_Nike-2024-Combo_Form-10-K_WR.pdf,2024,14,waste,\brecyclab\w*\b,"n. For example, there has been increased focus by governmental and non-governmental organizations, consumers, customers, employees and other stakeholders on products that are sustainably made and other sustainability matters, including responsible sourcing and deforestation, the use of plastic, energy and ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,2,climate,\bnet\s*zero\b,"o provide information from a different perspective and, in certain cases, in more detail than that required to be included or otherwise appropriate in our filings with the SEC or other regulatory filings. Words used in this report (including “materiality”, ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,2,climate,\bscope\s*1\b,"ement is measured) is considered the full FY25. For the Responsible Supply Chain targets, FY25 Q4 constitutes the final measurement period.Reporting Approach We have obtained external assurance on select reported metrics, including energy consumption and renewable electricity use in owned ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,2,climate,\bscope\s*3\b,"sponsible Supply Chain targets, FY25 Q4 constitutes the final measurement period.Reporting Approach We have obtained external assurance on select reported metrics, including energy consumption and renewable electricity use in owned or operated facilities; Scope 1 and 2 greenhouse gas (GHG) ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,2,climate,\bscope\s*3\b,"e legal requirements. In addition, climate-related science, data and methodologies are rapidly evolving, and our climate-related analysis and strategy remain subject to evolution over time. For example, we believe the methodology of carbon accounting will continue to change over time, ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,5,climate,\bscope\s*1\b,50% environmentally preferred materials (EPM)12Materials GHG emissions reduced (metric tons CO 2e)96K 123K 794K 832K 1.1M +229K +965K 500K % EPM 31% 32% 48% 45% 48% +2 .1 P.P. +17 P.P. 50%Movement Toward Target Movement Away From TargetTarget Level Achieved2 ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,7,water,\bwastewater\b,FY24 VS BASELINE % % % % % P.P All NIKE 94 85 60 70 87 -8 p.p. Tier 1 94 92 79 86 93 -2 p.p. Tier 2 – 59 24 38 76 +17 p.p. DC – 0 0 ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,8,water,\bwastewater\b,5.9 Forced or Compulsory Labor220.8 1.1 2.9 Freedom of Association and Collective Bargaining 1.4 3.1 8.8 Harassment and Abuse 0.4 0.0 0.0 Hazardous Waste 3.9 2.6 0.0 Occupational Health and Hygiene 14.4 9.5 2.9 Regular Employment 2.2 0.5 2.9 Solid ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,10,climate,\bscope\s*1\b,COPE INCLUDED FULL SCOPE INCLUDEDRE100: 100% RENEWABLE ELECTRICITY IN OWNED OR OPERATED FACILITIES-70% OWNED OR OPERATED FACILITY GHG EMISSIONS% CHANGE IN MANUFACTURING & TRANSPORTATION GHG EMISSIONS280.5M METRIC TONS MATERIALS GHG EMISSIONS REDUCED VIA USE OF ENVIRONMENTALLY PREFERRED MATERIALS (EPMS)SCOPE 1 ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,10,climate,\bscope\s*2\b,N MANUFACTURING & TRANSPORTATION GHG EMISSIONS280.5M METRIC TONS MATERIALS GHG EMISSIONS REDUCED VIA USE OF ENVIRONMENTALLY PREFERRED MATERIALS (EPMS)SCOPE 1 AND 2 SBTSCOPE 3 SBT FULL CORPORATE CARBON FOOTPRINT Energy or Emissions Energy Emissions Emissions Emissions Emissions Emissions Emissions Emissions ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,12,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data12 FY24 Emissions Summary (Metric Tons CO2e) Scope 1, 2, and 333 EMISSIONS EMISSIONS (%) Scope 1 57,390340.69% Scope 2 (market-based emissions) 12,120340.15% Scope 3 8,196,965 99.16% Total ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,12,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data12 FY24 Emissions Summary (Metric Tons CO2e) Scope 1, 2, and 333 EMISSIONS EMISSIONS (%) Scope 1 57,390340.69% Scope 2 (market-based emissions) 12,120340.15% Scope 3 8,196,965 99.16% Total ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,12,climate,\bscope\s*1\b,"nt, immaterial, or data is not available. 34 This metric is part of Management’s Assertion on select sustainability metrics, which PwC has performed limited assurance over for the period from June 1, 2023, to May 31, 2024, as indicated in ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,12,climate,\bscope\s*2\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data12 FY24 Emissions Summary (Metric Tons CO2e) Scope 1, 2, and 333 EMISSIONS EMISSIONS (%) Scope 1 57,390340.69% Scope 2 (market-based emissions) 12,120340.15% Scope 3 8,196,965 99.16% Total ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,12,climate,\bscope\s*3\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data12 FY24 Emissions Summary (Metric Tons CO2e) Scope 1, 2, and 333 EMISSIONS EMISSIONS (%) Scope 1 57,390340.69% Scope 2 (market-based emissions) 12,120340.15% Scope 3 8,196,965 99.16% Total ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,12,climate,\bscope\s*3\b,"agement’s Assertion on select sustainability metrics, which PwC has performed limited assurance over for the period from June 1, 2023, to May 31, 2024, as indicated in the Report of Independent Accountants.Data Tables: Carbon FY24 SBT Performance Scope 1 and ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,13,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data13 Energy and Emissions by Business Function (Scope 1 and Scope 2 Market-Based) EMISSIONS (METRIC TONS CO 2e) SCOPE 1 FY20 FY21 FY22 FY23 FY24SCOPE 2 FY20 FY21 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,13,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data13 Energy and Emissions by Business Function (Scope 1 and Scope 2 Market-Based) EMISSIONS (METRIC TONS CO 2e) SCOPE 1 FY20 FY21 FY22 FY23 FY24SCOPE 2 FY20 FY21 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,13,climate,\bscope\s*2\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data13 Energy and Emissions by Business Function (Scope 1 and Scope 2 Market-Based) EMISSIONS (METRIC TONS CO 2e) SCOPE 1 FY20 FY21 FY22 FY23 FY24SCOPE 2 FY20 FY21 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,14,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data14 Fuel Consumption (MWh) and Scope 1 Emissions (Metric Tons CO 2e) FY20 FY21 FY22 FY23 FY24 Air MI Fuel Consumption (MWh) 6,311 7,604 7,219 8,708 6,629 Emissions ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,15,climate,\bscope\s*2\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data15 Electricity Consumption (MWh) and Scope 2 Emissions (Metric Tons CO 2e) FY20 FY21 FY22 FY23 FY24 Air MI Total Electricity (MWh) 94,290 86,885 82,116 73,029 61,440 Grid ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,16,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data16 FY24 Fuel & Electricity Consumption (MWh) & Scope 1 & 2 Emissions (Metric Tons CO 2e) by Country COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,16,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data16 FY24 Fuel & Electricity Consumption (MWh) & Scope 1 & 2 Emissions (Metric Tons CO 2e) by Country COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,16,climate,\bscope\s*2\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data16 FY24 Fuel & Electricity Consumption (MWh) & Scope 1 & 2 Emissions (Metric Tons CO 2e) by Country COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,16,climate,\bscope\s*2\b,"ent Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data16 FY24 Fuel & Electricity Consumption (MWh) & Scope 1 & 2 Emissions (Metric Tons CO 2e) by Country COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO 2e)GRID ELECTRICITY ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,17,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data17 COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO 2e)GRID ELECTRICITY (MW h)LOCATION-BASED SCOPE 2 (METRIC TONS CO 2e)MARKET-BASED SCOPE 2 (METRIC TONS CO 2e)ONSITE SOLAR (MW ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,17,climate,\bscope\s*2\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data17 COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO 2e)GRID ELECTRICITY (MW h)LOCATION-BASED SCOPE 2 (METRIC TONS CO 2e)MARKET-BASED SCOPE 2 (METRIC TONS CO 2e)ONSITE SOLAR (MW ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,17,climate,\bscope\s*2\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data17 COUNTRY/REGION FUEL CONSUMED (MW h)SCOPE 1 (METRIC TONS CO 2e)GRID ELECTRICITY (MW h)LOCATION-BASED SCOPE 2 (METRIC TONS CO 2e)MARKET-BASED SCOPE 2 (METRIC TONS CO 2e)ONSITE SOLAR (MW ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,20,climate,\bscope\s*1\b,"ergy Sources” Consumption488% 2% 5% 5% 4% Renewable Energy Consumption 531,010 479,774 798,393 1,158,882 1,749,659 % of Total 8% 8% 13% 19% 29%Fuel Consumption by Fuel Type (MWh) FY24 Natural Gas 157,591 Jet Fuel 15,768 Sustainable Aviation Fuel 3,305 Hi-Sene ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,21,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data21 Biogenic Emissions (Metric Tons CO 2) FY24 Biomass Energy Attribute Certificates 3,559 Biogenic Emissions from SAF 329 Total 3,888Additional Emissions Reductions Activities (Metric Tons CO 2e)49 FY24 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,21,climate,\bscope\s*1\b,"Sustainability Data21 Biogenic Emissions (Metric Tons CO 2) FY24 Biomass Energy Attribute Certificates 3,559 Biogenic Emissions from SAF 329 Total 3,888Additional Emissions Reductions Activities (Metric Tons CO 2e)49 FY24 Gross Jets Scope 1 Emissions 4,952 Less: Sustainable Aviation Fuel (SAF) ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,21,climate,\bscope\s*1\b,"Less: Biofuel Purchased 25,906 Inbound Transportation Scope 3 Emissions with Biofuel 374,648 49 To achieve consistency with the WRI’s current Greenhouse Gas Protocol Standard, NIKE does not account for emissions reductions from its Renewable Natural Gas (RNG) and Sustainable Aviation ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,21,climate,\bscope\s*3\b,"4 Biomass Energy Attribute Certificates 3,559 Biogenic Emissions from SAF 329 Total 3,888Additional Emissions Reductions Activities (Metric Tons CO 2e)49 FY24 Gross Jets Scope 1 Emissions 4,952 Less: Sustainable Aviation Fuel (SAF) Purchased 235 Jets Scope 1 Emissions with SAF4,717 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,21,climate,\bscope\s*3\b,"tal 3,888Additional Emissions Reductions Activities (Metric Tons CO 2e)49 FY24 Gross Jets Scope 1 Emissions 4,952 Less: Sustainable Aviation Fuel (SAF) Purchased 235 Jets Scope 1 Emissions with SAF4,717 Gross Inbound Transportation Scope 3 Emissions 400,554 Less: Biofuel Purchased 25,906 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,22,climate,\bscope\s*3\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data22 Scope 3 Emissions: FY25 Manufacturing & Logistics Target (Metric Tons CO 2e)50 FY20 FY21 FY22 FY23 FY24 Tier 1 – Footwear Manufacturing (Focus Factories) 1,388,826 1,411,754 1,469,481 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,23,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data23 Science-Based Targets (SBT) Footprint FY15–24 (Metric Tons CO 2e) FY15 FY16 FY17 FY18 FY19 FY20 FY21 FY22 FY23 FY24 Scope 1 Air Manufacturing Innovation 126 114 145 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,23,climate,\bscope\s*1\b,"576 4,392 3,391 3,773 3,162 2,912 1,432 3,515 4,263 4,952 Distribution Centers 8,084 6,698 7,861 10,048 10,408 17,577 19,689 21,347 19,696 20,471 HQs & Offices 10,009 11,623 13,168 10,975 13,612 18,488 13,934 14,530 15,532 12,320 Retail 13,423 13,963 14,907 16,022 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,23,climate,\bscope\s*2\b,"84 6,698 7,861 10,048 10,408 17,577 19,689 21,347 19,696 20,471 HQs & Offices 10,009 11,623 13,168 10,975 13,612 18,488 13,934 14,530 15,532 12,320 Retail 13,423 13,963 14,907 16,022 17,747 22,800 22,363 23,182 17,757 17,881 Total Scope 1 35,624 37,325 40,138 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,23,climate,\bscope\s*2\b,"n 18,099 14,873 18,156 29,237 33,849 19,494 2,155 2,952 053 053 Distribution Centers 58,241 67,832 61,142 55,304 60,603 38,829 14,523 7,703 2,767 3,980 HQs & Offices 54,276 43,189 41,820 33,802 22,506 33,769 18,352 2,650 2,237 1,937 Retail 98,154 99,959 103,393 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,24,climate,\bscope\s*3\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data24 Science-Based Targets (SBT) Footprint FY15–24 (Metric Tons CO 2e) FY15 FY16 FY17 FY18 FY19 FY20 FY21 FY22 FY23 FY24 Scope 3 Tier 1 Footwear 1,007,402 1,018,623 1,086,039 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,24,climate,\bscope\s*3\b,"5 110,523 81,913 75,645 89,464 81,340 3,395 13,297 38,887 39,92854 Employee commuting 98,546 106,755 114,964 123,173 131,382 107,314 85,746 98,473 120,864 72,625 End-of-Life: Product55375,270 393,776 404,768 417,717 439,028 452,856 418,080 618,851 442,767 462,603 End-of-Life: Packaging55– – – – – – ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,25,climate,\bscope\s*3\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data25 Scope 3 Emissions by Category and Operational Boundaries NOT IN SBT SCOPE IN SBT SCOPE EMISSIONS SOURCES FY24 METRIC TONS CO2e AND/OR EVALUATION STATUSSCOPE OF REPORTED EMISSIONS ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,25,climate,\bscope\s*3\b,"used to develop this estimation including NIKE’s Materials Sustainability Index, Enablon, and COMPASS (life cycle packaging tool). As of FY24, we’ve aligned with the latest version of updated Sustainable Apparel Coalition’s Higg MSI (Higg MSI) version 3.8 lifecycle emission factors. ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,26,climate,\bscope\s*1\b,"GRI Data FY24 NIKE, Inc. Sustainability Data26 EMISSIONS SOURCES FY24 METRIC TONS CO2e AND/OR EVALUATION STATUSSCOPE OF REPORTED EMISSIONS EMISSIONS CALCULATION METHODOLOGY % OF EMISSIONS CALCULATED USING DATA OBTAINED FROM SUPPLIERS OR VALUE CHAIN PARTNERS 3 Fuel and Energy- Related ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,26,climate,\bscope\s*1\b,"ON METHODOLOGY % OF EMISSIONS CALCULATED USING DATA OBTAINED FROM SUPPLIERS OR VALUE CHAIN PARTNERS 3 Fuel and Energy- Related Activities Not Included in Scope 1 or 2 11,984 Includes emissions associated with the extraction, production, and transportation of fuels ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,26,climate,\bscope\s*3\b,IKE’s third party travel provider. Does not include charter flights or travel not expensed through NIKE.Air CO 2e emissions are estimated based on number and distance of trips. Short haul trips are less fuel efficient per mile flown. Longer-haul flights ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,27,climate,\bscope\s*3\b,the GHG Protocol ( https://ghgprotocol.org/sites/default/files/2022-12/Chapter11.pdf ) and Science Based Targets Initiative ( https://sciencebasedtargets. org/sectors/apparel-and-footwear ). We are making this change since this metric will not be part of our restated science-based target or our 2030 enterprise- level scope 3 emissions ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,27,climate,\bGHG Protocol\b,"6 As of the FY24 Nike, Inc. Sustainability Data PDF, NIKE no longer discloses emissions from use of sold products. For NIKE, emissions from use of sold products are solely associated with indirect (vs. direct) use phase emissions, which are ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,30,waste,\bpost[-\s]?consumer\b,"Data Tables: Waste & Water Nike Footwear Waste Volumes Recycled (Metric Tons) WASTE SOURCE DISPOSITION METHODFY20 FY21 FY22 FY23 FY24 Post-Industrial (Factory scrap) Recycled into NIKE Products and Other Industry Products49,629 51,584 59,067 68,242 67,508 Post-Consumer + Unsold Goods59 (Consumer ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,30,waste,\bpost[-\s]?consumer\b,"s and Defectives)Recycled into Other Industry Products 79 170 556 1,108 2,04060 Total Footwear Materials Recycled 49,708 51,754 59,623 69,350 69,54861 59 Unsold Goods refers to NIKE sample products, defective products, excess and returned products that aren’t fit for resale ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,30,waste,\bpost[-\s]?consumer\b,"bility to recycle more footwear materials (and fewer materials and units going to waste-to-energy). 61 In addition to the footwear data detailed in the table above, ~25,000 metric tons of post-industrial apparel was recycled into other industry products (open-loop recycled) ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,32,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data32 NIKE, Inc. Management Assertion 63 Includes direct fuel use and purchased or acquired electricity consumption. 64 Certain sources of NIKE’s Scope 1 emissions footprint were transitioned from ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,32,climate,\bscope\s*1\b,64 Certain sources of NIKE’s Scope 1 emissions footprint were transitioned from being based on estimations in prior years to being based on primary data starting with the FY24 inventory. See the Methodology Changes section of this Management Assertion for ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,32,climate,\bscope\s*1\b,"ccuracy, and validity of the sustainability metrics.Energy and Emissions FOR THE FISCAL YEAR ENDED MAY 31, 2024 (FY24) Total Energy63 Consumption (MWh) 762,094 Renewable Fuel Consumption (MWh / %) 5,541 / 3% Renewable Electricity Consumption (MWh / %) 555,717 / ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,32,climate,\bscope\s*2\b,"rgy and Emissions FOR THE FISCAL YEAR ENDED MAY 31, 2024 (FY24) Total Energy63 Consumption (MWh) 762,094 Renewable Fuel Consumption (MWh / %) 5,541 / 3% Renewable Electricity Consumption (MWh / %) 555,717 / 96% Renewable Energy Consumption (MWh / ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,32,climate,\bscope\s*2\b,"ergy63 Consumption (MWh) 762,094 Renewable Fuel Consumption (MWh / %) 5,541 / 3% Renewable Electricity Consumption (MWh / %) 555,717 / 96% Renewable Energy Consumption (MWh / %) 561,259 / 74% Scope 1 (Direct) Emissions (Metric tons CO 2e) 57,39064 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,32,climate,\bscope\s*3\b,"5,541 / 3% Renewable Electricity Consumption (MWh / %) 555,717 / 96% Renewable Energy Consumption (MWh / %) 561,259 / 74% Scope 1 (Direct) Emissions (Metric tons CO 2e) 57,39064 Scope 2 (Indirect) Location-Based Emissions (Metric tons CO 2e) 211,322 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bscope\s*1\b,"e “GHG Protocol”), which are recognized external standards. Organizational Boundary NIKE uses the operational control approach in conformance with the GHG Protocol to report its energy and emissions metrics for 100% of the facilities where NIKE has operational control. Scope ..."
